#Sequence ID	name	method	country	date	lat_lon	latlon	latitude	longitude	locality
Roma|20130101|Italy|16	SRA Sample SRR4074260 10	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Baltimore|20140608|USA|23	SRA Sample SRR4435814 13	haplotype called by gretel version 0.0.8	USA	20140608	39.288462639338995 N 76.62594594061375 W	39.288462639338995,-76.6259459406137	39.288462639338995	-76.6259459406137	Baltimore
Lanzhou_Shi|20120101|China|231	SRA Sample ERR1018206 101	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|886	SRA Sample SRR4074260 880	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|250	SRA Sample ERR527107 239	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|362	SRA Sample ERR527107 351	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|936	SRA Sample SRR4074332 47	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|40	SRA Sample SRR4074260 34	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Montreal|20100325|Canada|108	SRA Sample SRR2566056 108	haplotype called by gretel version 0.0.8	Canada	20100325	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Lanzhou_Shi|20120101|China|879	SRA Sample ERR1018191 17	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|631	SRA Sample ERR1018206 501	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|267	SRA Sample SRR4074260 261	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|502	SRA Sample SRR4074260 496	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|1241	SRA Sample SRR4074332 352	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|650	SRA Sample ERR527107 639	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|5	SRA Sample SRR4074305 5	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|346	SRA Sample ERR527107 335	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|354	SRA Sample ERR527107 343	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Baltimore|20140608|USA|10	SRA Sample SRR4435697 10	haplotype called by gretel version 0.0.8	USA	20140608	39.288462639338995 N 76.62594594061375 W	39.288462639338995,-76.6259459406137	39.288462639338995	-76.6259459406137	Baltimore
Girona|20141125|Spain|1	SRA Sample SRR2097333 1	haplotype called by gretel version 0.0.8	Spain	20141125	42.025312 N 2.831897 E	42.025312,2.831897	42.025312	2.831897	Girona
Lanzhou_Shi|20110101|China|973	SRA Sample ERR527135 93	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|164	SRA Sample SRR4074260 158	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20140101|China|69	SRA Sample ERR1190712 4	haplotype called by gretel version 0.0.8	China	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|118	SRA Sample ERR527107 107	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|648	SRA Sample SRR4074260 642	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|535	SRA Sample ERR1018206 405	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|185	SRA Sample SRR4074260 179	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|206	SRA Sample ERR1018206 76	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Madrid|20090101|Spain|6	SRA Sample ERR209824 1	haplotype called by gretel version 0.0.8	Spain	20090101		40.463667,-3.74922	40.463667	-3.74922	Madrid
Baltimore|20140609|USA|12	SRA Sample SRR4435767 5	haplotype called by gretel version 0.0.8	USA	20140609	39.288462639338995 N 76.62594594061375 W	39.288462639338995,-76.6259459406137	39.288462639338995	-76.6259459406137	Baltimore
Lanzhou_Shi|20120101|China|864	SRA Sample ERR1018191 2	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|513	SRA Sample ERR1018206 383	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|454	SRA Sample SRR4074260 448	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|494	SRA Sample ERR527107 483	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|1310	SRA Sample SRR4074332 421	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|657	SRA Sample ERR1018206 527	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|182	SRA Sample ERR1018206 52	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|415	SRA Sample ERR1018206 285	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|556	SRA Sample SRR4074260 550	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|811	SRA Sample ERR527107 800	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|35	SRA Sample ERR1018201 32	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|51	SRA Sample ERR589811 3	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|472	SRA Sample SRR4074260 466	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|837	SRA Sample ERR589509 2	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Courtaboeuf_Cedex|20050101|France|58	SRA Sample ERR479396 1	haplotype called by gretel version 0.0.8	France	20050101		46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex
Lanzhou_Shi|20120101|China|745	SRA Sample ERR1018233 3	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|940	SRA Sample ERR527135 60	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|276	SRA Sample ERR1018206 146	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|906	SRA Sample ERR589770 6	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|521	SRA Sample SRR4074260 515	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|105	SRA Sample SRR4074260 99	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|426	SRA Sample ERR527107 415	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|155	SRA Sample SRR4074260 149	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|398	SRA Sample SRR4074260 392	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|655	SRA Sample ERR527107 644	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20090101|China|16	SRA Sample ERR504978 16	haplotype called by gretel version 0.0.8	China	20090101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|477	SRA Sample SRR4074260 471	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|850	SRA Sample SRR4074260 844	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|422	SRA Sample ERR1018206 292	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|497	SRA Sample ERR527107 486	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|1055	SRA Sample SRR4074332 166	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20140101|China|182	SRA Sample ERR1190635 2	haplotype called by gretel version 0.0.8	China	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|959	SRA Sample SRR4074332 70	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|1082	SRA Sample ERR527071 2	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|89	SRA Sample SRR4074260 83	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Baltimore|20140608|USA|20	SRA Sample SRR4435814 10	haplotype called by gretel version 0.0.8	USA	20140608	39.288462639338995 N 76.62594594061375 W	39.288462639338995,-76.6259459406137	39.288462639338995	-76.6259459406137	Baltimore
Ghan|20120101|Australia|2	SRA Sample ERR505106 1	haplotype called by gretel version 0.0.8	Australia	20120101		-25.274398,133.775136	-25.274398	133.775136	Ghan
Lanzhou_Shi|20120101|China|675	SRA Sample ERR589737 4	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|685	SRA Sample ERR1018196 4	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|213	SRA Sample ERR527107 202	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|1035	SRA Sample ERR527210 6	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|853	SRA Sample ERR527104 26	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|1324	SRA Sample SRR4074314 7	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|42	SRA Sample ERR1018297 1	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|291	SRA Sample SRR4074260 285	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|701	SRA Sample ERR527107 690	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|300	SRA Sample ERR527107 289	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20140101|China|95	SRA Sample ERR1190584 4	haplotype called by gretel version 0.0.8	China	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|1036	SRA Sample ERR527210 7	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20110101|China|242	SRA Sample ERR527107 231	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|174	SRA Sample ERR1018206 44	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|3	SRA Sample SRR4074305 3	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|594	SRA Sample ERR1018206 464	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|777	SRA Sample ERR589824 31	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Lanzhou_Shi|20120101|China|899	SRA Sample ERR589813 1	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Courtaboeuf_Cedex|20050101|France|60	SRA Sample ERR479396 3	haplotype called by gretel version 0.0.8	France	20050101		46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex
Lanzhou_Shi|20110101|China|103	SRA Sample ERR527107 92	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Kjellerup|20090101|Denmark|70	SRA Sample ERR525772 1	haplotype called by gretel version 0.0.8	Denmark	20090101		56.26392,9.501785	56.26392	9.501785	Kjellerup
Roma|20130101|Italy|903	SRA Sample SRR4074332 14	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|553	SRA Sample ERR527107 542	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Division_No_18|20101001|Canada|14	SRA Sample SRR1554402 6	haplotype called by gretel version 0.0.8	Canada	20101001		56.130366,-106.346771	56.130366	-106.346771	Division No. 18
Roma|20130101|Italy|24	SRA Sample SRR4074260 18	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|571	SRA Sample SRR4074260 565	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|47	SRA Sample SRR4074260 41	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|364	SRA Sample ERR527107 353	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Montreal|20100325|Canada|42	SRA Sample SRR2566056 42	haplotype called by gretel version 0.0.8	Canada	20100325	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Lanzhou_Shi|20110101|China|62	SRA Sample ERR527107 51	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Baltimore|20140607|USA|4	SRA Sample SRR4435801 4	haplotype called by gretel version 0.0.8	USA	20140607	39.288462639338995 N 76.62594594061375 W	39.288462639338995,-76.6259459406137	39.288462639338995	-76.6259459406137	Baltimore
Montreal|20100325|Canada|88	SRA Sample SRR2566056 88	haplotype called by gretel version 0.0.8	Canada	20100325	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Lanzhou_Shi|20120101|China|832	SRA Sample ERR1018244 1	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|1317	SRA Sample SRR4074332 428	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|283	SRA Sample ERR1018206 153	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Courtaboeuf_Cedex|20050101|France|1	SRA Sample ERR479369 1	haplotype called by gretel version 0.0.8	France	20050101		46.227638,2.213749	46.227638	2.213749	Courtaboeuf Cedex
Roma|20130101|Italy|550	SRA Sample SRR4074260 544	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|1005	SRA Sample SRR4074332 116	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Montreal|20100325|Canada|75	SRA Sample SRR2566056 75	haplotype called by gretel version 0.0.8	Canada	20100325	45.50 N 73.63 W	45.50,-73.63	45.50	-73.63	Montreal
Roma|20130101|Italy|1104	SRA Sample SRR4074332 215	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|650	SRA Sample ERR1018206 520	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|598	SRA Sample SRR4074260 592	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|223	SRA Sample SRR4074260 217	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20110101|China|445	SRA Sample ERR527107 434	haplotype called by gretel version 0.0.8	China	20110101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|1051	SRA Sample SRR4074332 162	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20140101|China|51	SRA Sample ERR1190954 4	haplotype called by gretel version 0.0.8	China	20140101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
Roma|20130101|Italy|653	SRA Sample SRR4074260 647	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Roma|20130101|Italy|311	SRA Sample SRR4074260 305	haplotype called by gretel version 0.0.8	Italy	20130101		41.87194,12.56738	41.87194	12.56738	Roma
Lanzhou_Shi|20120101|China|99	SRA Sample ERR1018213 42	haplotype called by gretel version 0.0.8	China	20120101		35.86166,104.195397	35.86166	104.195397	Lanzhou Shi
