#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	address	altitude	contact	university	sample_date	sex	note	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Kjellerup|20090101|Denmark|86	SRA Sample ERR321524 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Jyvaskyla|20010514|Finland|5	SRA Sample SRR2298568 5	20010514	61.92411,25.748151		61.92411	25.748151				Finland	Jyvaskyla									haplotype called by gretel version 0.0.8											
Courtaboeuf_Cedex|20050101|France|33	SRA Sample ERR479235 5	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Saitamashi|20150517|Japan|1	SRA Sample SRR4236661 1	20150517	35.9200,139.6300		35.9200	139.6300				Japan	Saitama-shi									haplotype called by gretel version 0.0.8											35.9200 N 139.6300 E
Lanzhou_Shi|20140101|China|102	SRA Sample ERR1190619 51	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Singapore|20150626|Singapore|1	SRA Sample SRR3501884 1	20150626	1.33,103.75		1.33	103.75				Singapore	Singapore									haplotype called by gretel version 0.0.8											1.33 N 103.75 E
Courtaboeuf_Cedex|20050101|France|10	SRA Sample ERR479396 3	20050101	46.227638,2.213749		46.227638	2.213749				France	Courtaboeuf Cedex									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|219	SRA Sample ERR321621 7	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|37	SRA Sample ERR1190648 4	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Evrange|20121018|Luxembourg|11	SRA Sample SRR3313045 11	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Amman|20170421|Jordan|5	Cinek primer A sample 217 20170421	20170421	31.9454,35.9284	A	31.9454	35.9284	217			Jordan	Amman			Ondrej Cinek	Univerzita Karlova																
Lodz|20160126|Poland|2	Decewicz Dziewit Primer A Lodz 20160126	20160126	51.727940,19.347618	A	51.727940	19.347618				Poland	Lodz	Group Wastewater Treatment Plant, Sanitariuszek 66, 91867 Lodz, Poland		Lukasz Dziewit	University of Warsaw																
Lanzhou_Shi|20120101|China|492	SRA Sample ERR589821 98	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|141	SRA Sample ERR525967 2	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Montreal|20100311|Canada|3	SRA Sample SRR2566047 3	20100311	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Lanzhou_Shi|20110101|China|55	SRA Sample ERR528336 4	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Ghan|20120101|Australia|36	SRA Sample ERR505106 35	20120101	-25.274398,133.775136		-25.274398	133.775136				Australia	Ghan									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|1	SRA Sample ERR527143 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|658	SRA Sample ERR1018252 1	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|58	SRA Sample SRR3160438 58	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Amman|20170421|Jordan|7	Cinek primer A sample 222 20170421	20170421	31.9454,35.9284	A	31.9454	35.9284	222			Jordan	Amman			Ondrej Cinek	Univerzita Karlova																
Lanzhou_Shi|20120101|China|44	SRA Sample ERR1018206 18	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|56	SRA Sample ERR527080 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Niederdorla|20100201|Germany|15	SRA Sample SRR2155368 13	20100201	51.165691,10.451526		51.165691	10.451526				Germany	Niederdorla									haplotype called by gretel version 0.0.8											
Madrid|20090101|Spain|37	SRA Sample ERR209793 5	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|127	SRA Sample SRR1554402 70	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Baltimore|20140623|USA|21	SRA Sample SRR4481813 3	20140623	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Lanzhou_Shi|20110101|China|42	SRA Sample ERR527135 10	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|234	SRA Sample ERR321201 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Puerto_Inca_Province|20130129|Peru|2	SRA Sample SRR2938335 2	20130129	-9.189967,-75.015152		-9.189967	-75.015152				Peru	Puerto Inca Province									haplotype called by gretel version 0.0.8											
Houston|20130101|USA|8	SRA Sample SRR4032483 1	20130101	29.77152983140313,-95.2212444414063		29.77152983140313	-95.2212444414063				USA	Houston									haplotype called by gretel version 0.0.8											29.77152983140313 N 95.22124444140628 W
Kjellerup|20090101|Denmark|122	SRA Sample ERR209492 5	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|712	SRA Sample ERR1018191 38	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|107	SRA Sample ERR321275 17	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Bologna|20140401|Italy|1	SRA Sample SRR1930253 1	20140401	44.4950537,11.3427401		44.4950537	11.3427401				Italy	Bologna									haplotype called by gretel version 0.0.8											44.4950537 N 11.3427401 E
Madrid|20090101|Spain|22	SRA Sample ERR209824 17	20090101	40.463667,-3.74922		40.463667	-3.74922				Spain	Madrid									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|121	SRA Sample ERR1190584 5	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Cork|20151215|Ireland|1	Strain APC Microbiome Institute primer A 20151215	20151215	51.8925,-8.4964	A	51.8925	-8.4964				Ireland	Cork			Ronan Strain	University College Cork			coordinates are APC location													
Roma|20130101|Italy|12	SRA Sample SRR4074296 2	20130101	41.87194,12.56738		41.87194	12.56738				Italy	Roma									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|314	SRA Sample ERR1018206 288	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|154	SRA Sample ERR1190554 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|7	SRA Sample ERR1190786 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Houston|20130101|USA|12	SRA Sample SRR4032485 1	20130101	29.77152983140313,-95.2212444414063		29.77152983140313	-95.2212444414063				USA	Houston									haplotype called by gretel version 0.0.8											29.77152983140313 N 95.22124444140628 W
Montreal|20101209|Canada|3	SRA Sample SRR2565933 3	20101209	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Lanzhou_Shi|20110101|China|60	SRA Sample ERR532382 2	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|252	SRA Sample ERR1018206 226	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Houston|20130101|USA|13	SRA Sample SRR4032485 2	20130101	29.77152983140313,-95.2212444414063		29.77152983140313	-95.2212444414063				USA	Houston									haplotype called by gretel version 0.0.8											29.77152983140313 N 95.22124444140628 W
Lanzhou_Shi|20140101|China|157	SRA Sample ERR1190861 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Oslo|20060501|Norway|1	Cinek.Norway.amplicons.T10995_A	20060501	59.9138688,10.7522454	A	59.9138688	10.7522454				Norway	Oslo					20060501			200605	Sanger											
Evrange|20121018|Luxembourg|3	SRA Sample SRR3313045 3	20121018	49.5,6.2		49.5	6.2				Luxembourg	Evrange									haplotype called by gretel version 0.0.8											49.5 N 6.2 E
Lanzhou_Shi|20120101|China|74	SRA Sample ERR1018206 48	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|92	SRA Sample SRR1554402 35	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|312	SRA Sample ERR1018206 286	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Greymouth|20160317|New_Zealand|1	Fineran Primer A	20160317	-42.4921908,171.1071795	A	-42.4921908	171.1071795				New_Zealand	Greymouth	105 Tainui St, Greymouth 7805, New_Zealand		Peter Fineran	University of Otago																
Montreal|20100416|Canada|27	SRA Sample SRR2566059 27	20100416	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Oslo|20050630|Norway|1	Cinek.Norway.amplicons.T6376_A	20050630	59.9138688,10.7522454	A	59.9138688	10.7522454				Norway	Oslo					20050630			200506	Sanger											
Kjellerup|20090101|Denmark|18	SRA Sample ERR321483 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Sergelen|20130601|Mongolia|5	SRA Sample SRR3992984 5	20130601	47.55,106.79		47.55	106.79				Mongolia	Sergelen									haplotype called by gretel version 0.0.8											47.55 N 106.79 E
Lanzhou_Shi|20120101|China|556	SRA Sample ERR589821 162	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Ghan|20120101|Australia|17	SRA Sample ERR505106 16	20120101	-25.274398,133.775136		-25.274398	133.775136				Australia	Ghan									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|682	SRA Sample ERR1018191 8	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|101	SRA Sample SRR1554402 44	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Zastavka|20151201|Czech_Republic|1	Cinek primer A sample 19 20151201	20151201	49.1874756,16.3586742	A	49.1874756	16.3586742	343	Ostrava	pre-sewage treatment plant	Czech_Republic	Zastavka			Ondrej Cinek	Univerzita Karlova																
San_Diego|20170622|USA|1	VolunteerD_20170622	20170622	32.777199,-117.070971	A	32.777199	-117.070971				USA	San Diego							base called by phred, single read									D	Daily	DD3		
Lanzhou_Shi|20140101|China|110	SRA Sample ERR1190619 59	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|400	SRA Sample ERR589821 6	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|166	SRA Sample ERR1018206 140	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|205	SRA Sample ERR1018206 179	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|532	SRA Sample ERR589821 138	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|85	SRA Sample ERR1018206 59	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|264	SRA Sample ERR1018206 238	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Jyvaskyla|20040503|Finland|2	SRA Sample SRR2298559 2	20040503	61.92411,25.748151		61.92411	25.748151				Finland	Jyvaskyla									haplotype called by gretel version 0.0.8											
Zerdab|20060505|Azerbaijan|1	Cinek lab sample 351 A 20060505	20060505	40.143105,47.576927	A	40.143105	47.576927				Azerbaijan	Zerdab			Ondrej Cinek	Univerzita Karlova		m	Assembly of 4 reads: 351_A_intf.ab1 (reversed), 351_A_r.ab1, 351_A_intr.ab1, 351_A_f.ab1 (reversed)													
Kjellerup|20090101|Denmark|222	SRA Sample ERR321621 10	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|189	SRA Sample ERR321569 4	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|150	SRA Sample ERR1190588 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Division_No_18|20101001|Canada|15	SRA Sample SRR1554403 15	20101001	56.130366,-106.346771		56.130366	-106.346771				Canada	Division No. 18									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|127	SRA Sample ERR525863 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|356	SRA Sample ERR1018206 330	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|238	SRA Sample ERR209389 1	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Encinitas|20151002|USA|1	Edwards Primer A Site 2 20151002	20151002	33.016467,-117.273686	A	33.016467	-117.273686				USA	Encinitas	San Elijo Joint Powers Authority, 2695 Manchester Avenue, Cardiff by the Sea, California 920077077		Rob Edwards	San Diego State University																
Lanzhou_Shi|20120101|China|320	SRA Sample ERR1018206 294	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Montreal|20100205|Canada|6	SRA Sample SRR2566018 6	20100205	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Rome|20160202|Italy|1	30.Italy.Rome.02-02-2016	20160202	41.9027835,12.4963655		41.9027835	12.4963655				Italy	Rome																			crAssphage_A 1-1331 (100%) aligns to NODE_3523_length_7051_cov_12.4414 1977-647 with 97.596% identity	
